Date,Hour,Water.lever,X
6/2/2017,22,781,789
6/3/2017,1,771,NA
6/3/2017,4,774,NA
6/3/2017,7,781,NA
6/3/2017,10,779,NA
6/3/2017,13,776,NA
6/3/2017,16,783,NA
6/3/2017,19,792,NA
6/3/2017,22,794,781
6/4/2017,1,794,NA
6/4/2017,4,798,NA
6/4/2017,7,798,NA
6/4/2017,10,795,NA
6/4/2017,13,791,NA
6/4/2017,16,777,NA
6/4/2017,19,758,NA
6/4/2017,22,745,782
6/5/2017,1,739,NA
6/5/2017,4,734,NA
6/5/2017,7,731,NA
6/5/2017,10,725,NA
6/5/2017,13,718,NA
6/5/2017,16,736,NA
6/5/2017,19,757,NA
6/5/2017,22,761,738
6/6/2017,1,763,NA
6/6/2017,4,759,NA
6/6/2017,7,754,NA
6/6/2017,10,748,NA
6/6/2017,13,741,NA
6/6/2017,16,747,NA
6/6/2017,19,755,NA
6/6/2017,22,750,752
6/7/2017,1,743,NA
6/7/2017,4,736,NA
6/7/2017,7,727,NA
6/7/2017,10,732,NA
6/7/2017,13,741,NA
6/7/2017,16,744,NA
6/7/2017,19,744,NA
6/7/2017,22,742,739
6/8/2017,1,740,NA
6/8/2017,4,734,NA
6/8/2017,7,729,NA
6/8/2017,10,727,NA
6/8/2017,13,725,NA
6/8/2017,16,730,NA
6/8/2017,19,738,NA
6/8/2017,22,747,734
6/9/2017,1,753,NA
6/9/2017,4,746,NA
6/9/2017,7,733,NA
6/9/2017,10,718,NA
6/9/2017,13,710,NA
6/9/2017,16,715,NA
6/9/2017,19,724,NA
6/9/2017,22,729,729
6/10/2017,1,733,NA
6/10/2017,4,727,NA
6/10/2017,7,716,NA
6/10/2017,10,702,NA
6/10/2017,13,690,NA
6/10/2017,16,686,NA
6/10/2017,19,684,NA
6/10/2017,22,683,703
6/11/2017,1,683,NA
6/11/2017,4,685,NA
6/11/2017,7,688,NA
6/11/2017,10,690,NA
6/11/2017,13,690,NA
6/11/2017,16,690,NA
6/11/2017,19,690,NA
6/11/2017,22,686,688
6/12/2017,1,681,NA
6/12/2017,4,680,NA
6/12/2017,7,679,NA
6/12/2017,10,679,NA
6/12/2017,13,679,NA
6/12/2017,16,684,NA
6/12/2017,19,692,NA
6/12/2017,22,700,684
6/13/2017,1,705,NA
6/13/2017,4,711,NA
6/13/2017,7,718,NA
6/13/2017,10,723,NA
6/13/2017,13,731,NA
6/13/2017,16,739,NA
6/13/2017,19,747,NA
6/13/2017,22,749,728
6/14/2017,1,751,NA
6/14/2017,4,751,NA
6/14/2017,7,751,NA
6/14/2017,10,749,NA
6/14/2017,13,745,NA
6/14/2017,16,756,NA
6/14/2017,19,776,NA
6/14/2017,22,792,759
6/15/2017,1,807,NA
6/15/2017,4,809,NA
6/15/2017,7,811,NA
6/15/2017,10,815,NA
6/15/2017,13,818,NA
6/15/2017,16,832,NA
6/15/2017,19,847,NA
6/15/2017,22,850,824
6/16/2017,1,854,NA
6/16/2017,4,861,NA
6/16/2017,7,869,NA
6/16/2017,10,865,NA
6/16/2017,13,859,NA
6/16/2017,16,857,NA
6/16/2017,19,855,NA
6/16/2017,22,875,862
6/17/2017,1,900,NA
6/17/2017,4,907,NA
6/17/2017,7,910,NA
6/17/2017,10,898,NA
6/17/2017,13,881,NA
6/17/2017,16,873,NA
6/17/2017,19,867,NA
6/17/2017,22,848,886
6/18/2017,1,838,NA
6/18/2017,4,835,NA
6/18/2017,7,843,NA
6/18/2017,10,847,NA
6/18/2017,13,856,NA
6/18/2017,16,863,NA
6/18/2017,19,875,NA
6/18/2017,22,875,854
6/19/2017,1,875,NA
6/19/2017,4,862.5,NA
6/19/2017,7,842,NA
6/19/2017,10,830,NA
6/19/2017,13,822,NA
6/19/2017,16,821,NA
6/19/2017,19,824,NA
6/19/2017,22,828.5,NA
6/20/2017,1,834,NA
6/20/2017,4,836,NA
6/20/2017,7,838,NA
6/20/2017,10,847,NA
6/20/2017,13,855,NA
6/20/2017,16,878,NA
6/20/2017,19,894,NA
6/20/2017,22,906,861
6/21/2017,1,915,NA
6/21/2017,4,912,NA
6/21/2017,7,907,NA
6/21/2017,10,895,NA
6/21/2017,13,905,NA
6/21/2017,16,917,NA
6/21/2017,19,932,NA
6/21/2017,22,938,915
6/22/2017,1,941,NA
6/22/2017,4,934,NA
6/22/2017,7,922,NA
6/22/2017,10,914,NA
6/22/2017,13,911,NA
6/22/2017,16,927,NA
6/22/2017,19,935,NA
6/22/2017,22,957,930
6/23/2017,1,975,NA
6/23/2017,4,980,NA
6/23/2017,7,983,NA
6/23/2017,10,978,NA
6/23/2017,13,972,NA
6/23/2017,16,970,NA
6/23/2017,19,968,NA
6/23/2017,22,968,974
6/24/2017,1,968,NA
6/24/2017,4,964,NA
6/24/2017,7,959,NA
6/24/2017,10,951,NA
6/24/2017,13,941,NA
6/24/2017,16,929,NA
6/24/2017,19,922,NA
6/24/2017,22,924,945
6/25/2017,1,928,NA
6/25/2017,4,933,NA
6/25/2017,7,940,NA
6/25/2017,10,936,NA
6/25/2017,13,931,NA
6/25/2017,16,934,NA
6/25/2017,19,939,NA
6/25/2017,22,960,938
6/26/2017,1,974,NA
6/26/2017,4,976,NA
6/26/2017,7,979,NA
6/26/2017,10,971,NA
6/26/2017,13,956,NA
6/26/2017,16,954,NA
6/26/2017,19,954,NA
6/26/2017,22,975,967
6/27/2017,1,1007,NA
6/27/2017,4,1031.666667,NA
6/27/2017,7,1075.666667,NA
6/27/2017,10,1101,NA
6/27/2017,13,1112.666667,NA
6/27/2017,16,1122.666667,NA
6/27/2017,19,1137.333333,NA
6/27/2017,22,1140.75,NA
6/28/2017,1,1131,NA
6/28/2017,4,1131,NA
6/28/2017,7,1135,NA
6/28/2017,10,1129.666667,NA
6/28/2017,13,1134.333333,NA
6/28/2017,16,1147.333333,NA
6/28/2017,19,1156,NA
6/28/2017,22,1158,NA
6/29/2017,1,1154,NA
6/29/2017,4,1149.5,NA
6/29/2017,7,1149,NA
6/29/2017,10,1141,NA
6/29/2017,13,1135,NA
6/29/2017,16,1156,NA
6/29/2017,19,1185,NA
6/29/2017,22,1203.5,NA
6/30/2017,1,1213,NA
6/30/2017,4,1219,NA
6/30/2017,7,1225,NA
6/30/2017,10,1231.5,NA
6/30/2017,13,1240,NA
6/30/2017,16,1232.5,NA
6/30/2017,19,1226,NA
6/30/2017,22,1200,NA
7/1/2017,1,1170,NA
7/1/2017,4,1151,NA
7/1/2017,7,1137,NA
7/1/2017,10,1125,NA
7/1/2017,13,1120,NA
7/1/2017,16,1117,NA
7/1/2017,19,1116,NA
7/1/2017,22,1116,NA
7/2/2017,1,1116,NA
7/2/2017,4,1098.5,NA
7/2/2017,7,1078,NA
7/2/2017,10,1057.5,NA
7/2/2017,13,1045,NA
7/2/2017,16,1028.5,NA
7/2/2017,19,1020,NA
7/2/2017,22,1008.5,NA
7/3/2017,1,998,NA
7/3/2017,4,994,NA
7/3/2017,7,991,NA
7/3/2017,10,980,NA
7/3/2017,13,977,NA
7/3/2017,16,993,NA
7/3/2017,19,1015,NA
7/3/2017,22,1018,996
7/4/2017,1,1022,NA
7/4/2017,4,1025,NA
7/4/2017,7,1028,NA
7/4/2017,10,1038,NA
7/4/2017,13,1058,NA
7/4/2017,16,1090.5,NA
7/4/2017,19,1128,NA
7/4/2017,22,1168.5,NA
7/5/2017,1,1183,NA
7/5/2017,4,1209.5,NA
7/5/2017,7,1226,NA
7/5/2017,10,1242,NA
7/5/2017,13,1268,NA
7/5/2017,16,1292,NA
7/5/2017,19,1307,NA
7/5/2017,22,1313.5,NA
7/6/2017,1,1318,NA
7/6/2017,4,1313.5,NA
7/6/2017,7,1305,NA
7/6/2017,10,1299.5,NA
7/6/2017,13,1296,NA
7/6/2017,16,1301.5,NA
7/6/2017,19,1305,NA
7/6/2017,22,1304,NA
7/7/2017,1,1301,NA
7/7/2017,4,1289.5,NA
7/7/2017,7,1276,NA
7/7/2017,10,1266.5,NA
7/7/2017,13,1255,NA
7/7/2017,16,1259,NA
7/7/2017,19,1256,NA
7/7/2017,22,1264.5,NA
7/8/2017,1,1273,NA
7/8/2017,4,1280,NA
7/8/2017,7,1286,NA
7/8/2017,10,1290,NA
7/8/2017,13,1293,NA
7/8/2017,16,1295.5,NA
7/8/2017,19,1296,NA
7/8/2017,22,1300.5,NA
7/9/2017,1,1307,NA
7/9/2017,4,1307.5,NA
7/9/2017,7,1300,NA
7/9/2017,10,1289.5,NA
7/9/2017,13,1278,NA
7/9/2017,16,1264,NA
7/9/2017,19,1256,NA
7/9/2017,22,1251.5,NA
7/10/2017,1,1250,NA
7/10/2017,4,1249.5,NA
7/10/2017,7,1248,NA
7/10/2017,10,1245,NA
7/10/2017,13,1242,NA
7/10/2017,16,1242.5,NA
7/10/2017,19,1245,NA
7/10/2017,22,1247,NA
7/11/2017,1,1243,NA
7/11/2017,4,1232,NA
7/11/2017,7,1218,NA
7/11/2017,10,1202.5,NA
7/11/2017,13,1190,NA
7/11/2017,16,1188.5,NA
7/11/2017,19,1195,NA
7/11/2017,22,1199,NA
7/12/2017,1,1204,NA
7/12/2017,4,1210.5,NA
7/12/2017,7,1217,NA
7/12/2017,10,1230,NA
7/12/2017,13,1241,NA
7/12/2017,16,1262.5,NA
7/12/2017,19,1271,NA
7/12/2017,22,1287.5,NA
7/13/2017,1,1304,NA
7/13/2017,4,1301,NA
7/13/2017,7,1298,NA
7/13/2017,10,1299,NA
7/13/2017,13,1303,NA
7/13/2017,16,1311,NA
7/13/2017,19,1318,NA
7/13/2017,22,1320,NA
7/14/2017,1,1320,NA
7/14/2017,4,1308.5,NA
7/14/2017,7,1292,NA
7/14/2017,10,1278,NA
7/14/2017,13,1266,NA
7/14/2017,16,1269,NA
7/14/2017,19,1272,NA
7/14/2017,22,1279.5,NA
7/15/2017,1,1286,NA
7/15/2017,4,1274,NA
7/15/2017,7,1260,NA
7/15/2017,10,1248.5,NA
7/15/2017,13,1237,NA
7/15/2017,16,1240,NA
7/15/2017,19,1243,NA
7/15/2017,22,1245.5,NA
7/16/2017,1,1246,NA
7/16/2017,4,1240.5,NA
7/16/2017,7,1232,NA
7/16/2017,10,1218.5,NA
7/16/2017,13,1204,NA
7/16/2017,16,1186.5,NA
7/16/2017,19,1180,NA
7/16/2017,22,1174,NA
7/17/2017,1,1172,NA
7/17/2017,4,1170.5,NA
7/17/2017,7,1168,NA
7/17/2017,10,1157,NA
7/17/2017,13,1152,NA
7/17/2017,16,1162,NA
7/17/2017,19,1169,NA
7/17/2017,22,1182.5,NA
7/18/2017,1,1197,NA
7/18/2017,4,1205.5,NA
7/18/2017,7,1212,NA
7/18/2017,10,1220.5,NA
7/18/2017,13,1231,NA
7/18/2017,16,1239.5,NA
7/18/2017,19,1246,NA
7/18/2017,22,1250.5,NA
7/19/2017,1,1254,NA
7/19/2017,4,1244,NA
7/19/2017,7,1232,NA
7/19/2017,10,1219.5,NA
7/19/2017,13,1207,NA
7/19/2017,16,1204,NA
7/19/2017,19,1202,NA
7/19/2017,22,1208.5,NA
7/20/2017,1,1217,NA
7/20/2017,4,1218,NA
7/20/2017,7,1211,NA
7/20/2017,10,1203.5,NA
7/20/2017,13,1197,NA
7/20/2017,16,1202,NA
7/20/2017,19,1207,NA
7/20/2017,22,1213.5,NA
7/21/2017,1,1220,NA
7/21/2017,4,1227.5,NA
7/21/2017,7,1235,NA
7/21/2017,10,1249.5,NA
7/21/2017,13,1266,NA
7/21/2017,16,1275,NA
7/21/2017,19,1284,NA
7/21/2017,22,1299.5,NA
7/22/2017,1,1315,NA
7/22/2017,4,1319.5,NA
7/22/2017,7,1323,NA
7/22/2017,10,1326,NA
7/22/2017,13,1328,NA
7/22/2017,16,1330,NA
7/22/2017,19,1330,NA
7/22/2017,22,1330,NA
7/23/2017,1,1330,NA
7/23/2017,4,1336.5,NA
7/23/2017,7,1345,NA
7/23/2017,10,1342,NA
7/23/2017,13,1341,NA
7/23/2017,16,1340,NA
7/23/2017,19,1337,NA
7/23/2017,22,1338,NA
7/24/2017,1,1346,NA
7/24/2017,4,1345.5,NA
7/24/2017,7,1335,NA
7/24/2017,10,1328,NA
7/24/2017,13,1325,NA
7/24/2017,16,1324,NA
7/24/2017,19,1321,NA
7/24/2017,22,1319,NA
7/25/2017,1,1319,NA
7/25/2017,4,1308.5,NA
7/25/2017,7,1295,NA
7/25/2017,10,1283.5,NA
7/25/2017,13,1284,NA
7/25/2017,16,1288,NA
7/25/2017,19,1292,NA
7/25/2017,22,1295,NA
7/26/2017,1,1295,NA
7/26/2017,4,1279.5,NA
7/26/2017,7,1267,NA
7/26/2017,10,1261,NA
7/26/2017,13,1256,NA
7/26/2017,16,1253,NA
7/26/2017,19,1252,NA
7/26/2017,22,1249,NA
7/27/2017,1,1245,NA
7/27/2017,4,1227,NA
7/27/2017,7,1207,NA
7/27/2017,10,1195.5,NA
7/27/2017,13,1184,NA
7/27/2017,16,1181,NA
7/27/2017,19,1180,NA
7/27/2017,22,1176.5,NA
7/28/2017,1,1173,NA
7/28/2017,4,1164,NA
7/28/2017,7,1154,NA
7/28/2017,10,1137,NA
7/28/2017,13,1123,NA
7/28/2017,16,1116.5,NA
7/28/2017,19,1110,NA
7/28/2017,22,1107,NA
7/29/2017,1,1104,NA
7/29/2017,4,1082.5,NA
7/29/2017,7,1055,NA
7/29/2017,10,1019.5,NA
7/29/2017,13,1001,NA
7/29/2017,16,996,NA
7/29/2017,19,991,NA
7/29/2017,22,985.5,NA
7/30/2017,1,981,NA
7/30/2017,4,981,NA
7/30/2017,7,980,NA
7/30/2017,10,974,NA
7/30/2017,13,963,NA
7/30/2017,16,954,NA
7/30/2017,19,947,NA
7/30/2017,22,943,965
7/31/2017,1,940,NA
7/31/2017,4,944,NA
7/31/2017,7,951,NA
7/31/2017,10,960,NA
7/31/2017,13,966,NA
7/31/2017,16,963,NA
7/31/2017,19,963,NA
7/31/2017,22,965,957
8/1/2017,1,968,NA
8/1/2017,4,964,NA
8/1/2017,7,961,NA
8/1/2017,10,957,NA
8/1/2017,13,952,NA
8/1/2017,16,956,NA
8/1/2017,19,960,NA
8/1/2017,22,962,960
8/2/2017,1,965,NA
8/2/2017,4,957,NA
8/2/2017,7,951,NA
8/2/2017,10,936,NA
8/2/2017,13,925,NA
8/2/2017,16,920,NA
8/2/2017,19,918,NA
8/2/2017,22,916,936
8/3/2017,1,913,NA
8/3/2017,4,907,NA
8/3/2017,7,899,NA
8/3/2017,10,895,NA
8/3/2017,13,892,NA
8/3/2017,16,889,NA
8/3/2017,19,887,NA
8/3/2017,22,885,896
8/4/2017,1,882,NA
8/4/2017,4,880,NA
8/4/2017,7,878,NA
8/4/2017,10,881,NA
8/4/2017,13,886,NA
8/4/2017,16,892,NA
8/4/2017,19,900,NA
8/4/2017,22,895,887
8/5/2017,1,887,NA
8/5/2017,4,898.5,NA
8/5/2017,7,920,NA
8/5/2017,10,940.5,NA
8/5/2017,13,956,NA
8/5/2017,16,969,NA
8/5/2017,19,978,NA
8/5/2017,22,992.5,NA
8/6/2017,1,1010,NA
8/6/2017,4,1013,NA
8/6/2017,7,1009,NA
8/6/2017,10,1004.5,NA
8/6/2017,13,998,NA
8/6/2017,16,989.5,NA
8/6/2017,19,978,NA
8/6/2017,22,981,NA
8/7/2017,1,985,NA
8/7/2017,4,998.5,NA
8/7/2017,7,1017,NA
8/7/2017,10,1025.5,NA
8/7/2017,13,1032,NA
8/7/2017,16,1043.5,NA
8/7/2017,19,1056,NA
8/7/2017,22,1059,NA
8/8/2017,1,1057,NA
8/8/2017,4,1055,NA
8/8/2017,7,1046,NA
8/8/2017,10,1030,NA
8/8/2017,13,1013,NA
8/8/2017,16,1005,NA
8/8/2017,19,997,NA
8/8/2017,22,988.5,NA
8/9/2017,1,981,NA
8/9/2017,4,985,NA
8/9/2017,7,990,NA
8/9/2017,10,983,NA
8/9/2017,13,967,NA
8/9/2017,16,962,NA
8/9/2017,19,960,NA
8/9/2017,22,958,973
8/10/2017,1,958,NA
8/10/2017,4,958,NA
8/10/2017,7,958,NA
8/10/2017,10,953,NA
8/10/2017,13,944,NA
8/10/2017,16,940,NA
8/10/2017,19,943,NA
8/10/2017,22,945,950
8/11/2017,1,946,NA
8/11/2017,4,951,NA
8/11/2017,7,959,NA
8/11/2017,10,954,NA
8/11/2017,13,942,NA
8/11/2017,16,934,NA
8/11/2017,19,928,NA
8/11/2017,22,924,942
8/12/2017,1,921,NA
8/12/2017,4,926,NA
8/12/2017,7,934,NA
8/12/2017,10,940,NA
8/12/2017,13,943,NA
8/12/2017,16,950,NA
8/12/2017,19,962,NA
8/12/2017,22,971,943
8/13/2017,1,978,NA
8/13/2017,4,990,NA
8/13/2017,7,1000,NA
8/13/2017,10,999,NA
8/13/2017,13,998,NA
8/13/2017,16,991,NA
8/13/2017,19,988,NA
8/13/2017,22,985,991
8/14/2017,1,983,NA
8/14/2017,4,984,NA
8/14/2017,7,985,NA
8/14/2017,10,988,NA
8/14/2017,13,991,NA
8/14/2017,16,993,NA
8/14/2017,19,995,NA
8/14/2017,22,997,990
8/15/2017,1,998,NA
8/15/2017,4,1001,NA
8/15/2017,7,1005,NA
8/15/2017,10,1007,NA
8/15/2017,13,1007,NA
8/15/2017,16,1013,NA
8/15/2017,19,1022,NA
8/15/2017,22,1031,1011
8/16/2017,1,1043,NA
8/16/2017,4,1067,NA
8/16/2017,7,1092,NA
8/16/2017,10,1108.5,NA
8/16/2017,13,1118,NA
8/16/2017,16,1117,NA
8/16/2017,19,1113,NA
8/16/2017,22,1116,NA
8/17/2017,1,1123,NA
8/17/2017,4,1136,NA
8/17/2017,7,1150,NA
8/17/2017,10,1172,NA
8/17/2017,13,1189,NA
8/17/2017,16,1200.5,NA
8/17/2017,19,1212,NA
8/17/2017,22,1235,NA
8/18/2017,1,1256,NA
8/18/2017,4,1265,NA
8/18/2017,7,1275,NA
8/18/2017,10,1290.333333,NA
8/18/2017,13,1318.666667,NA
8/18/2017,16,1353.333333,NA
8/18/2017,19,1375,NA
8/18/2017,22,1402.25,NA
8/19/2017,1,1424,NA
8/19/2017,4,1430,NA
8/19/2017,7,1436,NA
8/19/2017,10,1439,NA
8/19/2017,13,1442,NA
8/19/2017,16,1443,NA
8/19/2017,19,1441,NA
8/19/2017,22,1436,NA
8/20/2017,1,1428,NA
8/20/2017,4,1415,NA
8/20/2017,7,1401,NA
8/20/2017,10,1384.5,NA
8/20/2017,13,1369,NA
8/20/2017,16,1353.5,NA
8/20/2017,19,1338,NA
8/20/2017,22,1320.5,NA
8/21/2017,1,1303,NA
8/21/2017,4,1288.5,NA
8/21/2017,7,1279,NA
8/21/2017,10,1261,NA
8/21/2017,13,1243,NA
8/21/2017,16,1242,NA
8/21/2017,19,1242,NA
8/21/2017,22,1229.5,NA
8/22/2017,1,1214,NA
8/22/2017,4,1204.5,NA
8/22/2017,7,1198,NA
8/22/2017,10,1173.5,NA
8/22/2017,13,1154,NA
8/22/2017,16,1135.5,NA
8/22/2017,19,1126,NA
8/22/2017,22,1119,NA
8/23/2017,1,1112,NA
8/23/2017,4,1100,NA
8/23/2017,7,1084,NA
8/23/2017,10,1062.5,NA
8/23/2017,13,1054,NA
8/23/2017,16,1054,NA
8/23/2017,19,1054,NA
8/23/2017,22,1058.5,NA
8/24/2017,1,1063,NA
8/24/2017,4,1074,NA
8/24/2017,7,1085,NA
8/24/2017,10,1095.5,NA
8/24/2017,13,1102,NA
8/24/2017,16,1111.5,NA
8/24/2017,19,1117,NA
8/24/2017,22,1124.5,NA
8/25/2017,1,1133,NA
8/25/2017,4,1144.666667,NA
8/25/2017,7,1157,NA
8/25/2017,10,1174.333333,NA
8/25/2017,13,1197.666667,NA
8/25/2017,16,1231.666667,NA
8/25/2017,19,1271,NA
8/25/2017,22,1321.75,NA
8/26/2017,1,1367,NA
8/26/2017,4,1391,NA
8/26/2017,7,1417,NA
8/26/2017,10,1435.666667,NA
8/26/2017,13,1450.333333,NA
8/26/2017,16,1473.333333,NA
8/26/2017,19,1496.333333,NA
8/26/2017,22,1532.5,NA
8/27/2017,1,1564,NA
8/27/2017,4,1575.666667,NA
8/27/2017,7,1589,NA
8/27/2017,10,1599.666667,NA
8/27/2017,13,1605.666667,NA
8/27/2017,16,1599.333333,NA
8/27/2017,19,1591.333333,NA
8/27/2017,22,1583.25,NA
8/28/2017,1,1574,NA
8/28/2017,4,1567,NA
8/28/2017,7,1559,NA
8/28/2017,10,1548,NA
8/28/2017,13,1530,NA
8/28/2017,16,1503.5,NA
8/28/2017,19,1489,NA
8/28/2017,22,1477.5,NA
8/29/2017,1,1468,NA
8/29/2017,4,1455,NA
8/29/2017,7,1442,NA
8/29/2017,10,1442,NA
8/29/2017,13,1442,NA
8/29/2017,16,1445,NA
8/29/2017,19,1449,NA
8/29/2017,22,1460.5,NA
8/30/2017,1,1478,NA
8/30/2017,4,1477,NA
8/30/2017,7,1459,NA
8/30/2017,10,1441,NA
8/30/2017,13,1434,NA
8/30/2017,16,1428,NA
8/30/2017,19,1421,NA
8/30/2017,22,1415,NA
8/31/2017,1,1410,NA
8/31/2017,4,1407,NA
8/31/2017,7,1404,NA
8/31/2017,10,1397.5,NA
8/31/2017,13,1391,NA
8/31/2017,16,1376,NA
8/31/2017,19,1365,NA
8/31/2017,22,1352.5,NA
9/1/2017,1,1341,NA
9/1/2017,4,1328,NA
9/1/2017,7,1317,NA
9/1/2017,10,1311,NA
9/1/2017,13,1311,NA
9/1/2017,16,1305,NA
9/1/2017,19,1300,NA
9/1/2017,22,1291,NA
9/2/2017,1,1281,NA
9/2/2017,4,1268,NA
9/2/2017,7,1254,NA
9/2/2017,10,1243.5,NA
9/2/2017,13,1232,NA
9/2/2017,16,1218.5,NA
9/2/2017,19,1205,NA
9/2/2017,22,1188,NA
9/3/2017,1,1173,NA
9/3/2017,4,1162.5,NA
9/3/2017,7,1154,NA
9/3/2017,10,1160.5,NA
9/3/2017,13,1172,NA
9/3/2017,16,1177.5,NA
9/3/2017,19,1181,NA
9/3/2017,22,1186,NA
9/4/2017,1,1192,NA
9/4/2017,4,1194.5,NA
9/4/2017,7,1196,NA
9/4/2017,10,1193,NA
9/4/2017,13,1190,NA
9/4/2017,16,1187,NA
9/4/2017,19,1186,NA
9/4/2017,22,1194,NA
9/5/2017,1,1202,NA
9/5/2017,4,1211,NA
9/5/2017,7,1219,NA
9/5/2017,10,1226,NA
9/5/2017,13,1232,NA
9/5/2017,16,1239,NA
9/5/2017,19,1245,NA
9/5/2017,22,1240,1227
9/6/2017,1,1228,NA
9/6/2017,4,1222,NA
9/6/2017,7,1216,NA
9/6/2017,10,1210,NA
9/6/2017,13,1205,NA
9/6/2017,16,1197,NA
9/6/2017,19,1189,NA
9/6/2017,22,1189,1207
9/7/2017,1,1187,NA
9/7/2017,4,1185,NA
9/7/2017,7,1184,NA
9/7/2017,10,1190,NA
9/7/2017,13,1193,NA
9/7/2017,16,1204,NA
9/7/2017,19,1223,NA
9/7/2017,22,1248,1202
9/8/2017,1,1272,NA
9/8/2017,4,1276,NA
9/8/2017,7,1278,NA
9/8/2017,10,1284,NA
9/8/2017,13,1280,NA
9/8/2017,16,1269,NA
9/8/2017,19,1256,NA
9/8/2017,22,1264,1272
9/9/2017,1,1274,NA
9/9/2017,4,1285,NA
9/9/2017,7,1293,NA
9/9/2017,10,1300,NA
9/9/2017,13,1302,NA
9/9/2017,16,1302,NA
9/9/2017,19,1302,NA
9/9/2017,22,1302,1295
9/10/2017,1,1300,NA
9/10/2017,4,1308,NA
9/10/2017,7,1320,NA
9/10/2017,10,1330,NA
9/10/2017,13,1337,NA
9/10/2017,16,1343,NA
9/10/2017,19,1348,NA
9/10/2017,22,1352,1330
9/11/2017,1,1357,NA
9/11/2017,4,1364,NA
9/11/2017,7,1372,NA
9/11/2017,10,1377,NA
9/11/2017,13,1380,NA
9/11/2017,16,1388,NA
9/11/2017,19,1398,NA
9/11/2017,22,1409,1381
9/12/2017,1,1415,NA
9/12/2017,4,1418,NA
9/12/2017,7,1414,NA
9/12/2017,10,1408,NA
9/12/2017,13,1406,NA
9/12/2017,16,1406,NA
9/12/2017,19,1406,NA
9/12/2017,22,1410,1410
9/13/2017,1,1413,NA
9/13/2017,4,1405,NA
9/13/2017,7,1398,NA
9/13/2017,10,1381,NA
9/13/2017,13,1376,NA
9/13/2017,16,1364,NA
9/13/2017,19,1354,NA
9/13/2017,22,1352,1380
9/14/2017,1,1349,NA
9/14/2017,4,1348,NA
9/14/2017,7,1348,NA
9/14/2017,10,1346,NA
9/14/2017,13,1343,NA
9/14/2017,16,1335,NA
9/14/2017,19,1329,NA
9/14/2017,22,1326,1341
9/15/2017,1,1322,NA
9/15/2017,4,1314,NA
9/15/2017,7,1307,NA
9/15/2017,10,1293,NA
9/15/2017,13,1276,NA
9/15/2017,16,1255,NA
9/15/2017,19,1243,NA
9/15/2017,22,1234,1281
9/16/2017,1,1228,NA
9/16/2017,4,1224,NA
9/16/2017,7,1220,NA
9/16/2017,10,1217,NA
9/16/2017,13,1215,NA
9/16/2017,16,1211,NA
9/16/2017,19,1206,NA
9/16/2017,22,1210,1216
9/17/2017,1,1214,NA
9/17/2017,4,1216,NA
9/17/2017,7,1218,NA
9/17/2017,10,1216,NA
9/17/2017,13,1213,NA
9/17/2017,16,1211,NA
9/17/2017,19,1209,NA
9/17/2017,22,1206,1213
9/18/2017,1,1202,NA
9/18/2017,4,1192,NA
9/18/2017,7,1178,NA
9/18/2017,10,1170.5,NA
9/18/2017,13,1163,NA
9/18/2017,16,1143.5,NA
9/18/2017,19,1119,NA
9/18/2017,22,1098,NA
9/19/2017,1,1081,NA
9/19/2017,4,1068,NA
9/19/2017,7,1057,NA
9/19/2017,10,1045,NA
9/19/2017,13,1030,NA
9/19/2017,16,1018,NA
9/19/2017,19,1010,NA
9/19/2017,22,1008,1040
9/20/2017,1,1007,NA
9/20/2017,4,1007,NA
9/20/2017,7,1007,NA
9/20/2017,10,1006,NA
9/20/2017,13,1006,NA
9/20/2017,16,1013,NA
9/20/2017,19,1030,NA
9/20/2017,22,1048,1016
9/21/2017,1,1064,NA
9/21/2017,4,1079,NA
9/21/2017,7,1090,NA
9/21/2017,10,1101,NA
9/21/2017,13,1107,NA
9/21/2017,16,1094,NA
9/21/2017,19,1077,NA
9/21/2017,22,1071,1085
9/22/2017,1,1068,NA
9/22/2017,4,1066,NA
9/22/2017,7,1064,NA
9/22/2017,10,1060,NA
9/22/2017,13,1055,NA
9/22/2017,16,1047,NA
9/22/2017,19,1037,NA
9/22/2017,22,1029,1053
9/23/2017,1,1025,NA
9/23/2017,4,1032,NA
9/23/2017,7,1041,NA
9/23/2017,10,1048,NA
9/23/2017,13,1053,NA
9/23/2017,16,1049,NA
9/23/2017,19,1042,NA
9/23/2017,22,1040,1041
9/24/2017,1,1038,NA
9/24/2017,4,1030,NA
9/24/2017,7,1021,NA
9/24/2017,10,1017,NA
9/24/2017,13,1015,NA
9/24/2017,16,1015,NA
9/24/2017,19,1015,NA
9/24/2017,22,1013,1021
9/25/2017,1,1010,NA
9/25/2017,4,1007,NA
9/25/2017,7,1005,NA
9/25/2017,10,1003,NA
9/25/2017,13,1000,NA
9/25/2017,16,995,NA
9/25/2017,19,988,NA
9/25/2017,22,980,999
9/26/2017,1,972,NA
9/26/2017,4,979,NA
9/26/2017,7,989,NA
9/26/2017,10,991,NA
9/26/2017,13,991,NA
9/26/2017,16,988,NA
9/26/2017,19,984,NA
9/26/2017,22,982,985
9/27/2017,1,985,NA
9/27/2017,4,994,NA
9/27/2017,7,1009,NA
9/27/2017,10,1016,NA
9/27/2017,13,1020,NA
9/27/2017,16,1015,NA
9/27/2017,19,1008,NA
9/27/2017,22,1000,1006
