Id,MSSubClass,LotFrontage,LotArea,Street,LotShape,LandContour,Utilities,LotConfig,LandSlope,Condition1,Condition2,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtFinSF1,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,GarageYrBlt,GarageCars,GarageArea,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice,LotFrontagenan,MasVnrAreanan,GarageYrBltnan
1285,50,3.912023005428146,9.173468897200278,2,1,1,1,1,1,2,3,2,6,7,91,20,2,2,16,0.0,3,3,3,0,0,804,804,2,1,2,7.4377951216719325,748,0,7.802618063442671,0,0,2,0,4,1,2,10,3,1,41.0,1,336,1,272,0,42,0,116,0,0,3,2010,1,1,12.037653993905211,0,0,0
1286,50,3.912023005428146,8.699514748210191,2,1,1,1,1,1,3,3,2,6,6,70,59,2,2,9,0.0,3,4,2,0,0,780,780,2,1,2,6.715383386334681,587,0,7.252762418053187,0,0,1,0,4,1,3,6,1,1,70.0,1,280,1,45,0,0,0,0,0,0,5,2009,1,1,11.794337924408413,0,0,0
1287,20,4.23410650459726,9.189116735524555,2,1,1,1,1,1,2,3,1,6,5,47,47,4,2,7,451.0,3,3,2,569,81,678,1328,2,3,2,7.191429330036379,0,0,7.191429330036379,1,0,1,1,3,1,3,6,1,2,47.0,2,528,1,0,26,0,0,0,0,0,6,2010,1,1,11.870599909242044,1,0,0
1288,20,4.23410650459726,10.505067539570582,2,2,4,1,1,2,3,3,1,5,5,42,42,2,2,16,621.0,3,2,2,812,0,812,1624,2,4,2,7.366445148327599,0,0,7.366445148327599,0,1,2,0,4,1,3,7,1,0,42.0,2,390,3,168,198,0,0,0,0,0,6,2006,1,1,12.154779351142624,1,0,0
1289,120,3.6888794541139363,8.641885635373555,2,2,1,1,1,1,3,3,1,8,5,9,9,2,2,6,0.0,2,3,3,1158,0,343,1501,2,1,2,7.413970290190444,0,0,7.413970290190444,1,0,2,0,2,1,1,5,1,1,9.0,2,499,1,212,59,0,0,0,0,0,10,2009,1,1,12.535376392672774,0,0,0
1290,60,4.454347296253507,9.31154225248515,2,2,1,1,1,1,3,3,4,8,5,0,0,2,2,15,788.0,2,3,3,0,0,1085,1085,2,1,2,7.02108396428914,850,0,7.585788821732034,0,0,2,1,3,1,1,8,1,1,0.0,3,753,1,177,74,0,0,0,0,0,10,2006,4,6,12.546109948315882,0,0,0
1291,80,4.23410650459726,9.554780778246572,2,2,1,1,2,1,3,3,8,5,7,46,46,4,2,16,86.0,3,3,3,1014,0,138,1152,2,3,2,7.049254841255837,0,0,7.049254841255837,1,0,1,0,3,1,3,6,1,1,46.0,2,484,1,227,0,0,0,0,0,0,4,2010,1,1,12.103486056755072,1,0,0
1292,160,3.044522437723423,7.426549072397305,2,1,1,1,1,1,3,3,4,5,7,37,37,2,2,6,268.0,3,3,2,231,0,399,630,2,3,2,6.4457198193855785,672,0,7.171656822768514,0,0,2,1,3,1,3,6,1,0,37.0,1,264,1,185,0,0,0,0,0,0,2,2009,1,1,11.691071650353702,0,0,0
1293,70,4.0943445622221,8.794824928014517,2,1,1,1,2,1,3,3,4,5,4,117,44,2,2,16,0.0,3,3,5,0,0,994,994,2,3,1,7.228388451573604,994,0,7.771488760117616,0,0,2,0,4,2,3,11,3,0,24.0,1,432,1,0,287,0,0,0,0,0,12,2009,1,1,11.585246126549855,0,0,0
1294,60,4.356708826689592,9.224243277145174,2,1,1,1,1,1,3,3,4,7,5,30,30,2,2,7,0.0,3,3,3,194,0,638,832,2,3,2,6.723832440821209,832,0,7.416979621381154,0,0,2,1,4,1,3,8,1,1,30.0,2,528,1,0,28,0,0,259,0,0,3,2006,1,1,12.000891794590137,0,0,0
1295,20,4.0943445622221,9.008468955937513,2,1,1,1,1,1,3,3,1,5,7,51,16,4,2,17,0.0,3,3,2,167,0,697,864,2,3,2,6.761572768804055,0,0,6.761572768804055,1,0,1,0,2,1,3,5,1,0,49.0,2,572,3,0,0,0,0,0,0,0,4,2006,1,1,11.652687407345388,0,0,0
1296,20,4.248495242049359,9.035986984831405,2,1,1,1,1,1,2,3,1,5,5,38,38,4,2,7,168.0,3,3,2,1016,0,36,1052,2,2,2,6.9584483932976555,0,0,6.9584483932976555,1,0,1,1,3,1,3,5,1,0,38.0,1,288,1,356,0,0,0,0,0,0,11,2006,1,1,11.83862560460953,0,0,0
1297,20,4.382026634673881,9.071078304642676,2,1,1,1,1,1,3,3,1,5,6,45,45,4,2,9,148.0,3,2,2,776,0,344,1120,2,2,2,7.028201432058005,0,0,7.028201432058005,1,0,2,0,3,1,3,6,1,0,45.0,2,525,1,192,20,123,0,0,0,0,12,2008,1,1,11.951180395901384,0,0,0
1298,180,3.5553480614894135,8.209308411646937,2,1,1,1,1,1,3,3,7,6,5,1,0,2,2,15,82.0,3,3,3,547,0,0,547,2,2,2,6.977281341630747,0,0,6.977281341630747,1,0,2,0,2,1,3,5,1,0,1.0,2,525,1,0,44,0,0,0,0,0,6,2006,4,6,11.84939770159144,0,0,0
1299,60,5.746203190540153,11.064871176788817,2,4,2,1,2,1,2,3,4,10,5,0,0,4,1,14,796.0,1,3,3,5644,0,466,6110,2,1,2,8.453614209773367,950,0,8.637993891561942,2,0,2,1,3,1,1,12,1,3,0.0,2,1418,1,214,292,0,0,0,480,0,1,2008,4,6,11.982929094215963,0,0,0
1300,20,4.31748811353631,8.922658299524402,2,1,1,1,1,1,3,3,1,5,7,51,16,4,2,4,0.0,3,3,2,340,906,0,1246,2,1,2,7.1276936993473985,0,0,7.1276936993473985,1,0,1,1,3,1,2,6,1,0,51.0,1,305,1,218,0,0,0,0,0,0,5,2010,1,1,11.944707881395766,0,0,0
1301,60,4.23410650459726,9.283776690049365,2,2,1,1,3,1,3,3,4,7,5,10,10,2,2,15,344.0,2,3,3,694,0,284,978,2,1,2,6.912742820493176,978,0,7.592366128519796,0,0,2,1,3,1,2,9,1,1,10.0,2,490,1,0,0,0,0,0,0,0,5,2009,1,1,12.323855681186558,1,0,0
1302,70,4.23410650459726,8.922658299524402,2,2,2,1,1,1,3,3,4,6,7,67,59,2,2,16,0.0,3,3,2,547,0,224,771,2,4,2,6.6240652277998935,741,0,7.309212365692763,0,0,1,0,3,1,2,7,1,2,67.0,1,213,2,0,0,0,0,224,0,0,11,2009,1,1,12.086725887897607,1,0,0
1303,60,4.5217885770490405,9.222268942841456,2,1,1,1,1,1,3,3,4,8,5,12,12,4,2,15,391.0,2,3,3,740,0,425,1165,2,1,2,7.0925737159746784,1323,0,7.8343923029104365,1,0,2,1,4,1,2,8,1,1,12.0,3,844,1,309,78,0,0,0,0,0,12,2006,1,1,12.577636201962656,0,0,0
1304,20,4.290459441148391,9.069698042173716,2,1,1,1,1,1,3,3,1,7,5,1,1,2,2,15,228.0,2,3,3,0,0,1616,1616,2,1,2,7.38770923908104,0,0,7.38770923908104,0,0,2,0,3,1,2,7,1,0,1.0,3,834,1,208,59,0,0,0,0,0,4,2006,1,1,12.354492650648448,0,0,0
1305,160,3.4657359027997265,8.12058871174027,2,1,1,1,1,1,3,3,4,7,5,2,2,2,2,15,117.0,2,3,3,0,0,976,976,2,1,2,6.883462586413092,732,0,7.443078374348516,0,0,2,0,3,1,2,7,5,0,2.0,2,380,1,0,40,0,0,0,0,0,4,2006,1,1,11.77528972943772,0,0,0
1306,20,4.68213122712422,9.485924559229828,2,2,1,1,2,1,3,3,1,9,5,3,2,4,2,15,300.0,2,3,3,1572,0,80,1652,2,1,2,7.409741954080923,0,0,7.409741954080923,1,0,2,0,2,1,1,6,1,2,3.0,2,840,1,404,102,0,0,0,0,0,11,2009,1,1,12.691580461311874,0,0,0
1307,120,3.871201010907891,8.847216104357543,2,2,1,1,1,1,3,3,1,7,5,1,0,2,2,15,94.0,2,3,3,0,0,1368,1368,2,1,2,7.221105098182496,0,0,7.221105098182496,0,0,2,0,2,1,2,6,1,1,1.0,2,474,1,132,35,0,0,0,0,0,9,2006,4,6,12.218495165528731,0,0,0
1308,20,4.0943445622221,8.996156562033445,2,1,1,1,1,1,3,3,1,5,5,15,14,2,2,15,0.0,3,2,3,746,0,244,990,2,1,2,6.897704943128636,0,0,6.897704943128636,1,0,1,0,3,1,3,5,1,0,9.0,2,480,1,0,64,0,0,0,0,0,5,2009,1,1,11.835008964139341,0,0,0
1309,20,4.605170185988092,9.392661928770137,2,1,1,1,1,1,3,3,1,5,7,60,3,2,2,9,0.0,3,3,2,144,608,172,924,2,1,2,7.022868086082641,0,0,7.022868086082641,1,0,1,0,2,1,2,6,1,0,60.0,2,528,1,0,36,0,0,0,0,0,5,2008,1,1,11.898187865760873,0,0,0
1310,20,4.23410650459726,8.875287128108384,2,1,1,1,1,1,3,3,1,6,5,17,17,2,2,7,88.0,3,3,2,1200,0,78,1278,2,2,2,7.165493475060845,0,0,7.165493475060845,1,0,2,0,3,1,2,6,1,0,17.0,2,496,1,112,51,0,0,0,0,0,6,2008,1,1,12.096257779522967,1,0,0
1311,20,4.605170185988092,9.769956159911606,2,1,1,1,1,1,7,3,1,7,8,51,8,2,2,4,0.0,2,2,3,1406,0,496,1902,2,3,2,7.550661243105336,0,0,7.550661243105336,1,0,2,0,3,1,1,7,1,2,51.0,2,567,1,0,207,162,0,0,0,0,5,2010,1,1,12.721885810807203,0,0,0
1312,20,4.219507705176107,9.084096645401932,2,1,1,1,1,1,3,3,1,7,5,2,0,2,2,15,80.0,2,3,3,925,0,349,1274,2,1,2,7.149916836132109,0,0,7.149916836132109,1,0,2,0,3,1,2,6,1,0,2.0,2,508,1,264,98,0,0,0,0,0,1,2007,4,6,12.220961258023925,0,0,0
1313,60,4.23410650459726,9.166597449028265,2,2,1,1,1,1,3,3,4,8,5,17,17,2,2,16,336.0,2,3,3,482,0,971,1453,2,1,2,7.2813856635702825,1357,0,7.940939762327791,0,0,2,1,4,1,2,9,1,1,17.0,2,750,1,500,0,0,0,0,0,0,6,2007,1,1,12.618182296357007,1,0,0
1314,60,4.68213122712422,9.600624158088683,2,2,1,1,2,1,3,3,4,9,5,11,11,2,2,15,165.0,2,3,3,0,0,1393,1393,2,1,2,7.259819610363186,1177,0,7.8628820346414905,0,0,2,1,4,1,2,10,1,1,11.0,3,779,1,668,30,0,0,0,0,0,5,2010,1,1,12.716402146247475,0,0,0
1315,20,4.0943445622221,9.010669176847115,2,1,1,1,1,1,3,3,1,4,6,53,53,4,2,16,0.0,3,3,2,732,0,216,948,2,1,2,6.854354502255021,0,0,6.854354502255021,1,0,1,0,3,1,3,5,1,1,51.0,1,280,1,0,36,0,0,0,0,0,10,2007,1,1,11.686878772093667,0,0,0
1316,60,4.442651256490317,9.312445594913337,2,1,1,1,1,1,3,3,4,6,5,39,39,2,2,7,0.0,3,3,2,500,276,176,952,2,3,2,6.9957661563048505,1020,0,7.655390644826152,0,0,2,1,4,1,3,9,1,2,39.0,2,576,1,280,0,0,0,0,0,0,6,2008,1,1,12.239990863733635,0,0,0
1317,20,4.110873864173311,9.232688775639945,2,2,1,1,1,1,3,3,1,8,5,1,1,2,2,15,270.0,2,3,3,0,0,1622,1622,2,1,2,7.396335293800808,0,0,7.396335293800808,1,0,2,0,3,1,1,8,1,1,1.0,3,860,1,172,42,0,0,0,0,0,1,2009,1,1,12.596400426884427,0,0,0
1318,120,3.8501476017100584,8.349957272040324,2,1,1,1,2,1,3,3,1,7,5,1,0,2,2,15,0.0,2,3,3,0,0,1352,1352,2,1,2,7.20934025660291,0,0,7.20934025660291,0,0,2,0,2,1,2,5,1,1,1.0,2,466,1,0,241,0,0,0,0,0,4,2007,4,6,12.249610947544657,0,0,0
1319,20,4.23410650459726,9.601097851212073,2,3,1,1,3,1,3,3,1,8,5,5,4,4,2,15,178.0,2,3,3,0,0,1753,1753,2,1,2,7.488293515159428,0,0,7.488293515159428,0,0,2,0,3,1,2,7,1,1,5.0,3,748,1,198,150,0,0,0,0,0,8,2006,1,1,12.524526376648708,1,0,0
1320,20,4.31748811353631,9.231612507251722,2,1,2,1,1,1,3,3,1,4,5,53,53,4,2,16,132.0,3,3,3,492,0,372,864,2,1,2,6.854354502255021,0,0,6.854354502255021,0,0,1,0,3,1,3,5,1,0,53.0,1,248,1,0,0,0,0,0,0,0,2,2007,1,1,11.617285480294472,0,0,0
1321,20,4.248495242049359,9.035986984831405,2,1,1,1,1,1,3,3,1,6,3,52,52,4,2,4,0.0,3,3,2,189,661,628,1478,2,2,2,7.298445101508147,0,0,7.298445101508147,1,0,1,1,3,1,3,6,1,2,52.0,2,442,1,114,0,0,0,216,0,0,6,2009,1,1,11.960811288962345,0,0,0
1322,20,4.23410650459726,8.798907492088226,2,2,1,1,2,1,2,3,1,3,6,59,58,4,2,15,0.0,3,3,2,0,0,0,0,1,3,1,6.579251212010101,0,0,6.579251212010101,0,0,1,0,2,1,3,4,1,0,53.0,1,287,1,0,0,0,0,0,0,0,7,2008,1,1,11.191341840842766,1,0,0
1323,60,4.672828834461906,9.22876950744455,2,2,1,1,1,1,3,3,4,7,5,18,18,2,2,7,0.0,2,3,3,674,0,76,750,2,1,2,6.966967138613983,862,0,7.56164174558878,1,0,2,1,3,1,2,8,1,1,18.0,2,564,1,240,39,0,0,0,0,0,6,2010,1,1,12.154779351142624,0,0,0
1324,30,3.912023005428146,8.58110651715989,2,1,3,1,1,1,3,3,1,4,7,69,59,4,2,15,0.0,4,3,2,280,0,140,420,2,2,2,6.56244409369372,0,0,6.56244409369372,0,0,1,0,2,1,4,5,1,0,29.0,0,0,1,164,0,0,0,0,0,0,12,2009,1,1,11.320553572322773,0,0,1
1325,20,4.31748811353631,9.208939391060555,2,1,1,1,1,1,3,3,1,8,5,1,0,2,2,15,428.0,2,3,3,0,0,1795,1795,2,1,2,7.492760300922379,0,0,7.492760300922379,0,0,2,0,2,1,2,7,1,1,0.0,3,895,1,0,49,0,0,0,0,0,2,2007,4,6,11.898187865760873,0,0,0
1326,30,3.6888794541139363,8.19863945529737,2,1,1,1,1,1,3,3,1,4,4,86,58,2,2,1,0.0,3,3,1,0,0,796,796,2,4,1,6.679599185844383,0,0,6.679599185844383,0,0,1,0,2,1,3,5,1,0,28.0,0,0,3,0,0,100,0,0,0,0,1,2008,1,1,10.915088464214607,0,0,1
1327,30,4.248495242049359,8.35936910622267,2,1,2,1,1,2,3,3,1,3,6,76,1,2,2,9,0.0,3,3,1,544,0,0,544,2,1,2,6.651571873589727,0,0,6.651571873589727,0,0,1,0,3,1,2,6,1,0,27.0,0,0,1,0,0,286,0,0,0,0,5,2007,1,1,11.27720313144916,0,0,1
1328,20,4.0943445622221,8.794824928014517,2,1,1,1,1,1,3,3,1,5,9,26,0,2,2,15,0.0,2,2,2,641,0,175,816,2,1,2,6.704414354964107,0,0,6.704414354964107,0,1,1,0,3,1,2,5,1,1,26.0,1,264,1,0,0,0,0,0,0,0,10,2008,1,1,11.779128505744886,0,0,0
1329,50,4.0943445622221,9.25339986143663,2,1,1,1,2,1,3,3,2,6,7,88,58,2,2,4,0.0,2,2,1,493,0,1017,1510,3,1,2,7.367708572374371,1208,0,7.934513463882263,0,0,2,0,5,1,3,8,4,2,88.0,2,520,1,0,547,0,0,480,0,1150,6,2008,1,1,12.4529327234617,0,0,0
1330,60,4.143134726391533,9.114269903225448,2,2,1,1,1,1,3,3,4,7,5,8,8,4,2,15,0.0,3,3,3,0,0,935,935,2,2,2,6.86171134048073,677,0,7.397561535524052,0,0,2,1,3,1,3,8,1,1,8.0,2,462,1,0,28,0,0,0,0,0,6,2006,1,1,12.081076155355488,0,0,0
1331,20,4.442651256490317,9.210340371976184,2,1,1,1,1,1,3,3,1,8,5,1,1,4,2,15,410.0,2,3,3,0,0,1588,1588,2,1,2,7.370230641807081,0,0,7.370230641807081,0,0,2,0,3,1,2,7,1,1,1.0,3,825,1,144,45,0,0,0,0,0,12,2007,1,1,12.332705296463539,0,0,0
1332,80,4.007333185232471,9.285447844462988,2,2,1,1,1,1,3,3,8,5,5,30,30,2,2,9,0.0,3,3,2,483,0,428,911,2,2,2,6.860663671448287,0,0,6.860663671448287,0,0,1,0,3,1,3,6,1,0,30.0,2,576,1,0,0,0,0,0,0,0,7,2006,1,1,11.794337924408413,0,0,0
1333,20,4.204692619390966,9.09121894106832,2,1,1,1,1,2,3,3,1,4,6,71,51,2,2,9,0.0,3,3,2,690,0,126,816,2,1,2,6.704414354964107,0,0,6.704414354964107,1,0,1,0,2,1,3,3,1,1,51.0,1,288,1,0,0,0,0,0,0,0,5,2009,1,1,11.512925464970229,0,0,0
1334,50,4.0943445622221,8.881836305004146,2,1,1,1,2,1,3,3,2,5,6,68,11,2,2,16,0.0,3,3,2,0,0,803,803,2,1,2,6.688354713946762,557,0,7.215239978730097,0,0,1,1,2,1,2,6,1,0,55.0,1,297,1,0,65,190,0,0,0,0,7,2006,1,1,11.740061037553975,0,0,0
1335,160,3.1780538303479458,7.769800996003896,2,1,1,1,1,1,3,3,4,5,6,39,39,2,2,7,312.0,3,3,2,765,0,0,765,2,3,2,6.639875833826536,600,0,7.21890970761906,0,0,1,1,3,1,3,7,2,0,39.0,2,440,1,0,36,0,0,0,0,0,5,2009,1,1,11.736069016284437,0,0,0
1336,20,4.382026634673881,9.174713194333032,2,1,1,1,1,1,3,3,1,6,5,32,32,2,2,11,360.0,3,3,2,686,0,664,1350,2,3,2,7.195937226475569,0,0,7.195937226475569,0,1,2,0,2,1,3,6,1,1,32.0,2,630,1,0,16,0,0,0,0,0,4,2009,1,1,12.031123843065632,0,0,0
1337,90,4.465908118654584,9.13194630454817,2,2,1,1,1,1,2,3,1,5,5,35,35,2,2,11,564.0,3,3,2,0,0,1656,1656,2,3,2,7.412160334945205,0,0,7.412160334945205,0,0,2,0,4,2,3,8,1,0,35.0,2,506,1,0,211,0,0,0,0,0,11,2008,1,1,11.813030057420567,0,0,0
1338,30,5.030437921392435,8.323122887587735,2,2,2,1,2,2,2,3,1,4,4,65,56,2,2,16,0.0,3,3,2,0,0,693,693,4,4,1,6.541029999189903,0,0,6.541029999189903,0,0,1,0,2,1,4,4,1,0,26.0,0,0,3,0,20,0,0,0,0,0,3,2006,1,1,10.868568448579715,0,0,1
1339,60,4.553876891600541,9.506734385029985,2,2,1,1,2,1,3,3,4,7,5,4,4,2,2,15,0.0,2,3,3,700,0,216,916,2,1,2,6.824373670043086,941,0,7.528869256642251,1,0,2,1,3,1,2,8,1,0,4.0,2,492,1,146,91,0,0,0,0,0,6,2006,1,1,12.206072645530174,0,0,0
1340,20,4.787491742782046,9.165343006045447,2,2,1,1,2,1,3,3,1,5,7,34,34,4,2,9,0.0,3,2,2,360,0,504,864,2,1,2,6.761572768804055,0,0,6.761572768804055,0,0,1,0,3,1,3,5,1,0,34.0,1,288,1,0,0,0,0,0,0,0,6,2006,1,1,11.763684183317412,0,0,0
1341,20,4.248495242049359,9.023287640806327,2,1,1,1,1,1,3,3,1,4,5,36,36,2,2,9,0.0,3,3,2,0,0,858,858,2,3,2,6.77078942390898,0,0,6.77078942390898,0,0,1,0,3,1,3,5,1,0,33.0,4,480,1,0,0,0,0,0,0,0,6,2007,1,1,11.719939634354555,0,0,0
1342,20,4.189654742026425,9.524786081697178,2,1,1,1,1,1,9,3,1,6,5,5,4,2,2,15,0.0,3,3,3,814,0,300,1114,2,1,2,7.01571242048723,0,0,7.01571242048723,1,0,1,0,3,1,2,6,1,0,4.0,2,576,1,0,78,0,0,0,0,0,7,2008,1,1,11.951180395901384,0,0,0
1343,60,4.23410650459726,9.14580185083861,2,1,1,1,1,1,3,3,4,8,5,5,5,2,2,15,149.0,2,3,3,0,0,1284,1284,2,1,2,7.157735484249907,885,0,7.682021510826875,0,0,2,1,3,1,2,7,1,1,5.0,2,647,1,192,87,0,0,0,0,0,8,2007,1,1,12.339291489316397,1,0,0
1344,50,4.04305126783455,8.930361883909434,2,1,2,1,1,1,3,3,2,6,6,81,59,2,2,4,0.0,3,3,1,0,0,896,896,2,2,2,7.066466970136958,741,0,7.556427969440253,0,0,1,1,3,1,3,9,1,1,80.0,2,342,1,0,0,0,0,0,0,0,3,2009,1,1,12.083905011555967,0,0,0
1345,60,4.442651256490317,9.314970621054266,2,2,1,1,2,1,3,3,4,7,5,1,1,2,2,15,0.0,2,3,3,0,0,728,728,2,1,2,6.590301048196686,728,0,7.283448228756631,0,0,2,1,3,1,2,8,1,1,1.0,2,440,1,0,0,0,0,0,0,0,7,2007,4,6,11.956553034172742,0,0,0
1346,30,3.912023005428146,8.699514748210191,2,1,1,1,1,1,3,3,1,4,4,87,57,4,2,9,0.0,3,3,3,250,0,710,960,2,2,2,6.866933284461882,0,0,6.866933284461882,0,0,1,0,2,1,4,5,1,0,10.0,1,308,1,0,0,168,0,0,0,0,7,2007,1,1,11.594505451962652,0,0,0
1347,20,4.23410650459726,9.941794386690715,2,3,1,1,3,1,6,3,1,7,7,38,3,4,2,4,0.0,3,3,2,297,68,1203,1568,2,3,2,7.6760099320288875,0,0,7.6760099320288875,0,0,2,0,3,1,3,9,1,1,38.0,2,508,1,0,80,0,290,0,0,0,6,2006,1,1,12.478006361013815,1,0,0
1348,20,4.532599493153256,9.636000187369866,2,2,3,1,2,1,3,3,1,8,5,1,0,2,2,15,100.0,2,3,3,80,0,1652,1732,2,1,2,7.4821189235521155,0,0,7.4821189235521155,1,0,2,0,3,1,2,7,1,1,1.0,3,712,1,0,0,0,0,0,0,0,5,2007,4,6,12.554836882168736,0,0,0
1349,20,4.23410650459726,9.692519577152051,2,4,4,1,1,1,3,3,1,7,5,9,9,2,2,15,0.0,2,3,3,1443,0,39,1482,2,1,2,7.309212365692763,0,0,7.309212365692763,1,0,2,0,3,1,2,5,1,1,9.0,2,514,1,402,25,0,0,0,0,0,8,2007,1,1,12.2783933071098,1,0,0
1350,70,3.912023005428146,8.565983355585669,2,1,1,1,1,1,3,3,4,8,5,136,21,2,2,9,0.0,3,2,1,259,0,425,684,5,4,1,6.843749949006225,1215,205,7.765569081097317,0,0,2,0,4,1,3,8,1,0,28.0,0,0,1,0,54,20,0,0,0,0,12,2008,1,1,11.711776323715394,0,0,1
1351,90,4.51085950651685,9.362460420037015,2,1,1,1,1,1,1,3,4,5,5,40,40,2,2,9,368.0,3,3,2,500,0,748,1248,2,3,2,7.198931240688173,1296,0,7.876258882303226,1,1,2,2,6,2,3,12,1,0,40.0,4,968,1,0,0,0,0,0,0,0,8,2009,1,1,12.206072645530174,0,0,0
1352,60,4.248495242049359,9.132054453577638,2,2,1,1,1,1,3,3,4,6,6,46,46,2,2,7,318.0,3,3,2,319,0,539,858,2,1,2,6.754604099487962,858,0,7.447751280047908,0,0,1,1,4,1,3,8,1,1,46.0,2,490,1,0,84,0,0,120,0,0,3,2008,1,1,12.049418835484797,0,0,0
1353,50,3.912023005428146,8.699514748210191,2,1,1,1,1,1,3,3,2,6,9,72,9,2,2,9,0.0,2,3,1,0,0,698,698,2,3,2,6.666956792429207,390,0,7.069874128458572,0,0,1,0,2,1,3,4,1,0,10.0,2,624,3,210,0,0,0,0,0,0,7,2009,1,1,11.812289042195847,0,0,0
1354,50,4.02535169073515,9.596962392282867,2,2,1,1,3,1,3,3,2,8,5,15,14,4,2,15,579.0,2,3,3,816,0,1217,2033,2,1,2,7.627057417018934,1185,0,8.08271113423758,1,0,2,1,4,1,2,9,1,1,14.0,3,666,1,283,86,0,0,0,0,0,3,2010,1,1,12.92391243868049,0,0,0
1355,60,4.23410650459726,9.241451367001236,2,2,1,1,1,1,3,3,4,7,5,8,8,2,2,15,0.0,2,3,3,735,0,257,992,2,1,2,6.899723107284872,873,0,7.5310163320779155,1,0,2,1,3,1,2,7,1,1,8.0,3,839,1,0,184,0,0,0,0,0,6,2008,1,1,12.367340793126296,1,0,0
1356,80,4.624972813284271,9.229358377811945,2,2,1,1,1,1,3,3,8,7,6,38,14,2,2,9,143.0,3,3,2,0,0,570,570,2,2,2,7.108244139731541,698,0,7.560080465021827,0,0,3,0,4,1,2,8,1,1,38.0,2,487,1,0,98,0,0,0,0,0,9,2006,1,1,12.043553716032399,0,0,0
1357,20,4.23410650459726,9.156623089470195,2,1,1,1,2,1,3,3,1,5,5,42,42,2,2,7,65.0,3,3,2,340,0,524,864,2,3,2,6.79346613258001,0,0,6.79346613258001,0,0,1,0,3,1,3,5,1,0,42.0,1,264,1,0,0,0,0,0,0,0,10,2008,1,1,11.608235644774552,1,0,0
1358,20,4.23410650459726,9.436439551116026,2,2,1,1,3,1,3,3,1,5,6,39,2,2,2,15,0.0,3,3,2,734,0,344,1078,2,1,2,6.982862751468942,0,0,6.982862751468942,1,0,1,1,3,1,3,6,1,1,39.0,2,500,1,0,0,0,0,0,0,0,4,2010,1,1,11.917723684090689,1,0,0
1359,160,4.23410650459726,7.6577552711348655,2,1,1,1,1,1,3,3,4,6,5,10,10,2,2,9,216.0,2,3,3,378,0,378,756,2,1,2,6.645090969505644,804,0,7.360739903058278,0,0,2,1,3,1,2,5,1,0,10.0,2,440,1,0,32,0,0,0,0,0,6,2010,1,1,12.086725887897607,1,0,0
1360,20,4.859812404361672,9.725377116513638,2,1,1,1,5,1,3,3,1,9,5,2,1,4,2,15,66.0,2,3,3,1447,0,533,1980,2,1,2,7.590852123688581,0,0,7.590852123688581,1,0,2,0,3,1,1,8,1,1,2.0,3,770,1,194,45,0,0,0,0,0,9,2006,1,1,12.66032791780777,0,0,0
1361,70,3.9318256327243257,9.194414221425923,2,1,1,1,1,1,2,3,4,5,6,87,10,2,2,9,0.0,3,3,1,0,0,612,612,2,1,2,6.897704943128636,1611,0,7.8636512654486515,0,0,3,1,4,1,3,8,1,0,10.0,2,621,1,183,0,301,0,0,0,0,5,2008,1,1,12.14950229404178,0,0,0
1362,20,4.820281565605037,9.690170562039654,2,2,4,1,1,2,3,3,1,7,5,4,4,4,2,15,16.0,2,3,3,1274,0,256,1530,2,1,2,7.333023014386481,0,0,7.333023014386481,1,0,2,0,3,1,2,7,1,1,4.0,2,430,1,168,36,0,0,0,0,0,6,2009,1,1,12.468436909997665,0,0,0
1363,50,4.23410650459726,9.434523382865056,2,2,1,1,4,1,2,3,2,4,4,89,2,2,2,15,0.0,3,2,1,0,0,715,715,2,2,2,7.155396301896734,457,0,7.460490305825338,0,0,2,0,4,1,3,7,1,1,89.0,1,368,1,55,0,0,0,0,0,0,6,2009,1,1,11.560762794384388,1,0,0
1364,60,4.290459441148391,9.047703788498627,2,2,1,1,1,1,3,3,4,6,5,1,0,2,2,15,0.0,3,3,3,0,0,616,616,2,1,2,6.423246963533519,796,0,7.252762418053187,0,0,2,1,3,1,2,6,1,1,0.0,2,432,1,0,36,0,0,0,0,0,3,2007,4,6,11.963567869487337,0,0,0
1365,160,3.4011973816621555,8.064636475774222,2,1,1,1,1,1,3,3,4,7,5,1,1,2,2,9,0.0,2,3,3,0,0,600,600,2,1,2,6.253828811575473,600,80,7.090076835776092,0,0,2,1,2,1,2,4,1,0,1.0,2,480,1,0,166,0,0,0,0,0,4,2006,1,2,11.87862357740665,0,0,0
